Date,SPX,GOLD,USO,Silver,PLT_Price,PLD_Price,EUR/USD
04-09-2014,1872.180054,126.32,37.220001,19.110001,977.3,931.05,1.385502
04-10-2014,1833.079956,127.010002,37.200001,19.27,993.2,934.2,1.388638
4/14/2014,1830.609985,127.849998,37.380001,19.209999,997.2,945.05,1.381712
4/15/2014,1842.97998,125.489998,37.389999,18.879999,993.75,931.35,1.381196
4/16/2014,1862.310059,125.540001,37.48,18.879999,1001.25,931.95,1.382705
4/17/2014,1864.849976,124.75,37.66,18.879999,1011.25,981.15,1.381216
4/21/2014,1871.890015,124.239998,37.639999,18.67,1012.9,963.05,1.379501
4/22/2014,1879.550049,123.779999,37,18.709999,1005.6,938.15,1.381006
4/23/2014,1875.390015,123.760002,36.91,18.690001,1021.75,955.1,1.381922
4/24/2014,1878.609985,124.559998,37.049999,18.92,1010.85,936.95,1.383202
4/28/2014,1869.430054,124.879997,36.709999,18.85,992.6,937.3,1.385291
4/29/2014,1878.329956,124.860001,36.720001,18.76,990.05,949.05,1.381368
4/30/2014,1883.949951,124.220001,36.32,18.459999,982.55,939.35,1.386924
05-01-2014,1883.680054,123.800003,36.16,18.35,989.85,919.95,1.387097
05-05-2014,1884.660034,126.220001,36.139999,18.84,970.75,919.33,1.387598
05-06-2014,1867.719971,125.980003,36.189999,18.799999,964.4,932.6,1.393068
05-07-2014,1878.209961,124.169998,36.599998,18.57,953.75,905.7,1.391169
05-08-2014,1875.630005,124.169998,36.490002,18.440001,941.75,911.55,1.384428
05-12-2014,1896.650024,124.940002,36.59,18.780001,940.25,912.95,1.375667
5/13/2014,1897.449951,124.599998,37.040001,18.77,933.45,920.5,1.370952
5/14/2014,1888.530029,125.809998,37.18,19,944.45,910.35,1.372006
5/15/2014,1870.849976,124.769997,37.040001,18.74,928.45,914.7,1.371648
5/19/2014,1885.079956,124.580002,37.380001,18.629999,924.55,925.2,1.371385
5/20/2014,1872.829956,124.690002,37.52,18.65,926.55,929.4,1.370407
5/21/2014,1888.030029,124.389999,37.98,18.639999,915.3,935.5,1.368176
5/22/2014,1892.48999,124.669998,38.009998,18.73,916.35,918.15,1.365449
5/27/2014,1911.910034,121.849998,38.139999,18.360001,916.8,923.83,1.363698
5/28/2014,1909.780029,121.199997,37.68,18.280001,917.45,940.17,1.359342
5/29/2014,1920.030029,120.940002,37.91,18.299999,918.95,920.62,1.360452
06-02-2014,1924.969971,119.699997,37.529999,18.02,919.4,929,1.359897
06-03-2014,1924.23999,120.010002,37.639999,18.1,935.95,936.67,1.362101
06-04-2014,1927.880005,119.760002,37.509998,18.059999,937.2,960.92,1.360415
06-05-2014,1940.459961,120.660004,37.549999,18.26,941.3,970.85,1.366195
06-09-2014,1951.27002,120.650002,38.18,18.32,948.8,985.92,1.359268
06-10-2014,1950.790039,121.389999,38.279999,18.459999,935.15,970.92,1.354096
06-11-2014,1943.890015,121.410004,38.25,18.459999,937.1,977.7,1.353711
06-12-2014,1930.109985,122.639999,39.080002,18.76,924.15,955.8,1.355454
6/16/2014,1937.780029,122.419998,39.169998,18.85,927.4,957.85,1.357718
6/17/2014,1941.98999,122.279999,38.990002,18.940001,926,970.77,1.354793
6/18/2014,1956.97998,122.669998,39.009998,19.049999,929.35,954.25,1.359065
6/19/2014,1959.47998,126.940002,39.130001,19.92,924.65,960.08,1.361137
6/23/2014,1962.609985,126.849998,39.16,20.049999,928.15,961.47,1.360193
6/24/2014,1949.97998,126.980003,39.09,20.08,919.8,965.15,1.360581
6/25/2014,1959.530029,126.989998,39.290001,20.190001,918.4,966.33,1.362899
6/26/2014,1957.219971,126.730003,38.970001,20.24,923.55,963.9,1.361304
6/30/2014,1960.22998,128.039993,38.880001,20.25,921.1,978.65,1.369357
07-01-2014,1973.319946,127.699997,38.860001,20.209999,934.8,999.9,1.368083
07-02-2014,1974.619995,127.699997,38.400002,20.299999,929,995.25,1.3653
07-03-2014,1985.439941,127.160004,38.25,20.290001,922.65,996.62,1.361007
07-07-2014,1977.650024,127.019997,38.169998,20.17,935.05,997.8,1.360618
07-08-2014,1963.709961,127.07,38.18,20.209999,927.05,994.8,1.361711
07-09-2014,1972.829956,127.839996,37.689999,20.27,933.8,1013.62,1.364294
07-10-2014,1964.680054,128.539993,37.900002,20.52,940.25,1010.15,1.360507
7/14/2014,1977.099976,125.720001,37.32,20.1,931.15,992.9,1.362175
7/15/2014,1973.280029,124.529999,36.880001,19.879999,933.35,988.5,1.357202
7/16/2014,1981.569946,124.970001,37.310001,19.91,929.15,987.85,1.352997
7/17/2014,1958.119995,127.089996,37.830002,20.290001,933.75,984.85,1.351881
7/21/2014,1973.630005,126.339996,38.099998,20.1,934.95,987.98,1.352704
7/22/2014,1983.530029,125.739998,37.950001,20.1,953.95,993.1,1.346801
7/23/2014,1987.01001,125.620003,38.16,20.08,929.3,987.25,1.346294
7/24/2014,1987.97998,124.349998,37.82,19.58,936.85,997.83,1.346475
7/28/2014,1978.910034,125.580002,37.639999,19.809999,939.45,1001.08,1.343905
7/29/2014,1969.949951,125.199997,37.389999,19.780001,945.05,994.3,1.341112
7/30/2014,1970.069946,124.830002,36.919998,19.780001,949.2,1001.22,1.339603
7/31/2014,1930.670044,123.389999,36.32,19.58,951.65,1022.42,1.338993
08-04-2014,1938.98999,123.989998,36.48,19.4,942.7,1012.38,1.34221
08-05-2014,1920.209961,123.870003,36.16,19.049999,943.8,1005.72,1.337238
08-06-2014,1920.23999,125.669998,35.950001,19.23,941.2,1015.65,1.338294
08-07-2014,1909.569946,126.18,36.16,19.17,930.85,991.42,1.335827
08-11-2014,1936.920044,125.959999,36.220001,19.23,917.25,979.38,1.338491
08-12-2014,1933.75,125.989998,35.990002,19.17,903.55,988.12,1.336612
8/13/2014,1946.719971,126.199997,36.02,19.040001,893.5,1006.45,1.336791
8/14/2014,1955.180054,126.309998,35.110001,19.1,888,998.33,1.336398
8/18/2014,1971.73999,124.959999,35.060001,18.870001,888.15,1000.7,1.336112
8/19/2014,1981.599976,124.68,34.709999,18.700001,880.65,1001.98,1.332197
8/20/2014,1986.51001,124.220001,34.860001,18.719999,887.7,1007.6,1.326049
8/21/2014,1992.369995,122.879997,35.09,18.690001,882.9,1024.89,1.327933
8/25/2014,1997.920044,122.739998,34.869999,18.6,893.9,1016.88,1.318896
8/26/2014,2000.02002,123.349998,35.040001,18.629999,911.4,1015.4,1.31702
8/27/2014,2000.119995,123.32,35.029999,18.66,914.6,1017.58,1.319087
8/28/2014,1996.73999,124,35.32,18.74,920.2,1021.17,1.318496
09-02-2014,2002.280029,121.650002,34.790001,18.41,919.3,1029.28,1.313198
09-03-2014,2000.719971,122.150002,35.549999,18.43,923.05,1031.45,1.315097
09-04-2014,1997.650024,121.480003,35.299999,18.32,925.5,1045.9,1.293276
09-08-2014,2001.540039,120.730003,34.700001,18.26,926.1,1054.3,1.289108
09-09-2014,1988.439941,120.870003,34.619999,18.309999,930.9,1048.45,1.294197
09-10-2014,1995.689941,120.260002,34.259998,18.24,934.6,1055.15,1.291706
09-11-2014,1997.449951,119.470001,34.689999,17.959999,949.9,1071.9,1.292357
9/15/2014,1984.130005,118.639999,34.560001,17.92,956.1,1077.7,1.293979
9/16/2014,1998.97998,118.830002,35.25,17.950001,966,1093.5,1.295908
9/17/2014,2001.569946,117.540001,35.009998,17.77,974.9,1087.4,1.285
9/18/2014,2011.359985,117.779999,34.619999,17.77,974.3,1095,1.292006
9/22/2014,1994.290039,116.849998,34.189999,17.08,968.5,1094.05,1.285149
9/23/2014,1982.77002,117.599998,34.439999,17.07,976,1063.3,1.285397
9/24/2014,1998.300049,117.050003,35,16.99,988.5,1062.15,1.277808
9/25/2014,1965.98999,117.389999,34.830002,16.83,998.7,1119.9,1.275705
9/29/2014,1977.800049,117.029999,35.52,16.780001,1004.3,1093.45,1.269084
9/30/2014,1972.290039,116.209999,34.41,16.35,1003.9,1108.75,1.262834
10-01-2014,1946.160034,116.769997,34.150002,16.48,1006.5,1097.3,1.262419
10-02-2014,1946.170044,116.739998,34.369999,16.41,1016.7,1098.8,1.267058
10-06-2014,1964.819946,116.029999,34.040001,16.6,1003.2,1079.6,1.264606
10-07-2014,1935.099976,116.360001,33.439999,16.48,1010.8,1072.05,1.266801
10-08-2014,1968.890015,117.470001,33,16.68,1019,1094.4,1.274307
10-09-2014,1928.209961,117.639999,32.110001,16.620001,1016.4,1086.05,1.268907
10/13/2014,1874.73999,118.519997,31.99,16.73,1010.3,1072.5,1.272394
10/14/2014,1877.699951,118.589996,30.85,16.68,1001.6,1040.7,1.263903
10/15/2014,1862.48999,118.989998,30.67,16.709999,1005.5,1012.8,1.282166
10/16/2014,1862.76001,119.220001,31.1,16.67,1009.6,1015.05,1.280442
10/20/2014,1904.01001,119.800003,31.139999,16.73,995.9,1035.5,1.279525
10/21/2014,1941.280029,120.019997,31.299999,16.809999,994.8,1023.9,1.271472
10/22/2014,1927.109985,119.339996,30.549999,16.459999,994,993.15,1.264143
10/23/2014,1950.819946,118.519997,31.059999,16.5,985,982.5,1.265406
10/27/2014,1961.630005,118.059998,30.639999,16.42,978.9,953.75,1.267668
10/28/2014,1985.050049,118.099998,30.82,16.49,968.2,973.4,1.270148
10/29/2014,1982.300049,116.410004,31.23,16.379999,973.4,979.35,1.273837
10/30/2014,1994.650024,115.190002,30.76,15.82,978.1,982.45,1.26328
10/31/2014,2018.050049,112.660004,30.629999,15.5,1001.6,997.75,1.261336
11-03-2014,2017.810059,112.150002,29.76,15.48,1004.2,997.7,1.250313
11-04-2014,2012.099976,112.220001,29.299999,15.36,1008.8,1027.15,1.249594
11-05-2014,2023.569946,109.790001,29.950001,14.66,1002.2,1019.35,1.255256
11-06-2014,2031.209961,109.879997,29.6,14.82,994.5,1015.65,1.248003
11-07-2014,2031.920044,112.970001,29.76,15.1,1000.1,1026.9,1.238007
11-10-2014,2038.26001,110.459999,29.34,14.92,998.1,1034.3,1.246137
11-11-2014,2039.680054,112.040001,29.42,15.11,1002.2,1048.4,1.242993
11-12-2014,2038.25,111.5,29.139999,15.03,985.3,1023.4,1.247583
11/13/2014,2039.329956,111.669998,28.290001,14.97,984.8,1031.95,1.242993
11/14/2014,2039.819946,114.470001,28.83,15.63,970,968.45,1.247598
11/17/2014,2041.319946,114.050003,28.68,15.5,967.4,980.7,1.251846
11/18/2014,2051.800049,115.050003,28.200001,15.55,964.6,972.6,1.244896
11/19/2014,2048.719971,113.68,28.25,15.48,971.3,973.4,1.253337
11/20/2014,2052.75,114.860001,28.73,15.6,955.1,956.65,1.254076
11/21/2014,2063.5,115.389999,29.1,15.79,953.6,962.5,1.254501
11/24/2014,2069.409912,115.110001,28.74,15.78,966.9,982.65,1.237501
11/25/2014,2067.030029,115.379997,28.030001,15.98,966.1,962.15,1.243317
11/26/2014,2072.830078,115.160004,27.9,15.87,967.6,985.5,1.248065
11/28/2014,2067.560059,112.110001,25.58,14.83,963.3,979.9,1.246199
12-01-2014,2053.439941,116.580002,26.32,15.78,955.3,976.4,1.243828
12-02-2014,2066.550049,115.139999,25.58,15.75,950.9,983.55,1.247007
12-03-2014,2074.330078,116.330002,25.58,15.73,954.7,982.7,1.23885
12-04-2014,2071.919922,115.879997,25.34,15.77,943.9,971.2,1.231664
12-05-2014,2075.370117,114.43,24.959999,15.61,959.9,981.65,1.238666
12-08-2014,2060.310059,115.779999,23.91,15.71,950.8,976.95,1.229407
12-09-2014,2059.820068,118.190002,24.200001,16.32,949.6,967,1.231512
12-10-2014,2026.140015,117.959999,23.280001,16.370001,960,961.7,1.239495
12-11-2014,2035.329956,117.690002,22.68,16.33,952.1,966.65,1.247396
12-12-2014,2002.329956,117.410004,21.93,16.299999,945,958.2,1.239495
12/15/2014,1989.630005,114.389999,21.059999,15.47,936.6,938.65,1.246354
12/16/2014,1972.73999,114.949997,21.299999,15.08,939.3,923.05,1.244354
12/17/2014,2012.890015,114.269997,21.34,15.1,929.3,923.4,1.251204
12/18/2014,2061.22998,115.150002,20.74,15.25,920.7,914.05,1.233898
12/19/2014,2070.649902,114.769997,21.959999,15.39,916.8,896.6,1.229045
12/22/2014,2078.540039,112.550003,20.92,14.99,920.6,892.3,1.222599
12/23/2014,2082.169922,112.739998,21.559999,15.04,937,928.85,1.222374
12/24/2014,2081.879883,112.769997,21.049999,15.09,935.9,944.5,1.217493
12/26/2014,2088.77002,114.830002,20.780001,15.35,936.1,956.15,1.221001
12/29/2014,2090.570068,113.669998,20.299999,15.11,932,954.25,1.216945
12/30/2014,2080.350098,115.199997,20.290001,15.58,934.3,976.05,1.215347
12/31/2014,2058.899902,113.580002,20.360001,15.06,933.3,997.2,1.216205
01-02-2015,2058.199951,114.080002,19.889999,15.11,939,999.05,1.208941
01-05-2015,2020.579956,115.800003,18.790001,15.5,946.5,1027.5,1.194643
01-06-2015,2002.609985,117.120003,18.049999,15.83,938,1018.5,1.193902
01-07-2015,2025.900024,116.43,18.370001,15.85,929.4,1022.3,1.187536
01-08-2015,2062.139893,115.940002,18.549999,15.64,923.3,975.35,1.1836
01-09-2015,2044.810059,117.260002,18.280001,15.77,934,967.05,1.179607
01-12-2015,2028.26001,118.559998,17.41,15.87,914.7,962.8,1.18707
1/13/2015,2023.030029,118.160004,17.620001,16.290001,910.2,974.05,1.183152
1/14/2015,2011.27002,117.970001,18.27,16.129999,916.8,958.3,1.177829
1/15/2015,1992.670044,120.940002,17.450001,16.15,906.4,955.8,1.178592
1/16/2015,2019.420044,122.519997,18.33,16.950001,894.6,932.5,1.163738
1/20/2015,2022.550049,124.199997,17.48,17.18,896.5,956.2,1.159797
1/21/2015,2032.119995,124.230003,17.77,17.370001,903.8,955.05,1.154694
1/22/2015,2063.149902,125.230003,17.41,17.610001,911.6,953.65,1.161535
1/23/2015,2051.820068,124.230003,17,17.51,912.6,959.2,1.134675
1/26/2015,2057.090088,122.989998,16.870001,17.129999,915.7,960.6,1.112545
1/27/2015,2029.550049,124.400002,17.209999,17.33,914.8,967.5,1.124771
1/28/2015,2002.160034,123.419998,16.559999,17.23,925.8,990.7,1.136738
1/29/2015,2021.25,120.760002,16.68,16.24,924,982,1.128146
1/30/2015,1994.98999,123.449997,17.82,16.540001,911.6,992.4,1.133556
02-02-2015,2020.849976,122.419998,18.620001,16.469999,898.4,980.1,1.130902
02-03-2015,2050.030029,121.050003,19.620001,16.549999,892.6,979.4,1.134173
02-04-2015,2041.51001,121.580002,18.280001,16.629999,891,974.4,1.145738
02-05-2015,2062.52002,121.790001,19.030001,16.58,886.8,957.3,1.131875
02-06-2015,2055.469971,118.639999,19.469999,16.030001,899.5,987.6,1.147197
02-09-2015,2046.73999,119.169998,19.77,16.32,908.3,984,1.131439
02-10-2015,2068.590088,118.470001,18.940001,16.190001,904.6,968.3,1.132695
02-11-2015,2068.530029,117.07,18.51,16.08,910.4,966.1,1.132195
02-12-2015,2088.47998,117.339996,19.18,16.15,900.6,975.7,1.131196
2/13/2015,2096.98999,117.980003,19.620001,16.540001,907.6,971,1.140394
2/17/2015,2100.340088,116.010002,19.790001,15.83,910.1,975,1.133401
2/18/2015,2099.679932,116.339996,19.26,15.75,909.7,981.7,1.140472
2/19/2015,2097.449951,115.940002,19.1,15.7,903.7,996.6,1.140004
2/20/2015,2110.300049,115.279999,18.65,15.54,900.9,994.3,1.136674
2/23/2015,2109.659912,115.43,18.110001,15.63,902.5,985.7,1.138148
2/24/2015,2115.47998,115.260002,18.040001,15.56,906.1,1015.2,1.133299
2/25/2015,2113.860107,115.699997,18.65,15.83,901.1,1009.6,1.133903
2/26/2015,2110.73999,116.07,18.030001,15.84,908.2,1005.7,1.136364
2/27/2015,2104.5,116.160004,18.1,15.87,905.6,1016.5,1.120536
03-02-2015,2117.389893,115.68,18.32,15.66,900.4,1015.3,1.116196
03-03-2015,2107.780029,115.470001,18.49,15.58,902.4,1007.2,1.117905
03-04-2015,2098.530029,115.110001,19.01,15.49,906.2,1006.6,1.118218
03-05-2015,2101.040039,115,18.709999,15.53,888.2,981.8,1.108205
03-06-2015,2071.26001,111.860001,18.24,15.19,885.7,982.9,1.103205
03-09-2015,2079.429932,111.970001,18.35,15.1,867.2,960.3,1.084599
03-10-2015,2044.160034,111.419998,17.91,15.02,870.8,957.2,1.083341
03-11-2015,2040.23999,110.75,17.77,14.84,864,945.6,1.07087
03-12-2015,2065.949951,110.720001,17.440001,14.92,878.7,946.4,1.054875
3/13/2015,2053.399902,110.879997,16.799999,14.9,869.8,935.4,1.062631
3/16/2015,2081.189941,110.809998,16.35,14.99,871.4,954.7,1.048163
3/17/2015,2074.280029,110.209999,15.96,14.9,861,943.9,1.057295
3/18/2015,2099.5,112.370003,16.76,15.36,853.5,930.9,1.059805
3/19/2015,2089.27002,112.290001,16.08,15.44,856.9,950.9,1.084999
3/20/2015,2108.100098,113.57,16.43,16,819.4,934.4,1.066894
3/23/2015,2104.419922,114.290001,16.780001,16.299999,844.1,938,1.082661
3/24/2015,2091.5,114.57,16.790001,16.280001,844.5,942.7,1.094499
3/25/2015,2061.050049,114.730003,17.360001,16.24,847,947.6,1.090203
3/26/2015,2056.149902,115.480003,18.209999,16.299999,855.3,954.7,1.096047
3/27/2015,2061.02002,115.059998,17.139999,16.219999,846,937.6,1.088637
3/30/2015,2086.23999,113.75,17.23,15.98,831.7,937,1.083025
3/31/2015,2067.889893,113.660004,16.84,15.93,844.6,948.8,1.073814
04-01-2015,2059.689941,115.599998,17.58,16.23,831.7,932.8,1.076994
04-02-2015,2066.959961,115.279999,17.559999,16.02,828,913.5,1.087075
04-06-2015,2080.620117,116.690002,18.43,16.27,818.5,909.2,1.093482
04-07-2015,2076.330078,116.110001,19.059999,16.15,821.6,901.8,1.082415
04-08-2015,2081.899902,115.470001,18.07,15.81,809.2,866.2,1.078528
04-09-2015,2091.179932,114.669998,18.030001,15.51,828.9,888.9,1.066906
4/13/2015,2092.429932,115.139999,18.5,15.6,834,902.6,1.057295
4/14/2015,2095.840088,114.440002,18.82,15.51,836.6,908.6,1.064713
4/15/2015,2106.629883,115.43,19.709999,15.63,847.4,928.3,1.06768
4/16/2015,2104.98999,115.029999,19.940001,15.57,829.5,933.6,1.075558
4/20/2015,2100.399902,114.720001,19.889999,15.29,832.3,918.5,1.074749
4/21/2015,2097.290039,115.379997,19.450001,15.32,831.3,922.5,1.074172
4/22/2015,2107.959961,113.830002,19.360001,15.11,839.7,931.9,1.072582
4/23/2015,2112.929932,114.660004,19.76,15.21,821.5,911.9,1.081502
4/27/2015,2108.919922,115.330002,19.52,15.66,825,915.5,1.087796
4/28/2015,2114.76001,116.330002,19.6,15.87,832.5,907.9,1.096912
4/29/2015,2106.850098,115.510002,20.120001,15.81,824.3,903.6,1.111432
4/30/2015,2085.51001,113.470001,20.51,15.43,832.6,902.9,1.121466
05-04-2015,2114.48999,114.099998,20.280001,15.7,832,886.4,1.114914
05-05-2015,2089.459961,114.419998,20.76,15.81,833.7,898.4,1.118631
05-06-2015,2080.149902,114.360001,20.82,15.77,828.8,901.1,1.134147
05-07-2015,2088,113.419998,20.200001,15.6,799.8,880.9,1.124695
05-11-2015,2105.330078,113.529999,20.379999,15.57,801.2,890,1.114442
05-12-2015,2099.120117,114.5,20.74,15.81,781,874.8,1.122146
5/13/2015,2098.47998,116.550003,20.610001,16.35,788.1,877.8,1.135048
5/14/2015,2121.100098,117.18,20.530001,16.65,795.9,898.7,1.140498
5/18/2015,2129.199951,117.519997,20.440001,16.889999,795.3,910,1.132618
5/19/2015,2127.830078,115.889999,19.629999,16.379999,792.9,918.2,1.114666
5/20/2015,2125.850098,116.080002,19.84,16.370001,775.6,911.2,1.110075
5/21/2015,2130.820068,115.690002,20.5,16.389999,790.5,928.6,1.111185
5/26/2015,2104.199951,113.910004,19.690001,16.02,805,941.9,1.088886
5/27/2015,2123.47998,113.889999,19.48,15.96,791.8,939.4,1.090001
5/28/2015,2120.790039,114.019997,19.559999,15.97,797.2,958.5,1.096035
06-01-2015,2111.72998,114,20.360001,16,791.1,963.7,1.092299
06-02-2015,2109.600098,114.459999,20.68,16.07,787.8,980.3,1.115001
06-03-2015,2114.070068,113.639999,20.17,15.83,777.8,977.9,1.125784
06-04-2015,2095.840088,112.839996,19.66,15.48,785.5,971.6,1.120787
06-08-2015,2079.280029,112.57,19.709999,15.32,792.7,961,1.128095
06-09-2015,2080.149902,112.82,20.209999,15.29,781.9,965.8,1.129905
06-10-2015,2105.199951,113.779999,20.639999,15.32,786.3,983.6,1.131196
06-11-2015,2108.860107,113.260002,20.49,15.33,792.5,980.9,1.124063
6/15/2015,2084.429932,113.730003,20.15,15.4,799.8,993.3,1.127701
6/16/2015,2096.290039,113.32,20.26,15.32,804.2,997,1.124202
6/17/2015,2100.439941,113.849998,20.209999,15.45,794.6,998.8,1.136997
6/18/2015,2121.23999,115.32,20.360001,15.46,795.4,1005.3,1.137074
6/22/2015,2122.850098,113.639999,20.16,15.49,815.2,1027.4,1.134906
6/23/2015,2124.199951,112.889999,20.469999,15.14,824.2,1053.4,1.117219
6/24/2015,2108.580078,112.589996,20.200001,15.19,835,1066.8,1.120699
6/25/2015,2102.310059,112.440002,19.98,15.17,828.7,1043.1,1.120298
6/29/2015,2057.639893,113.07,19.51,15.03,831.6,1051.4,1.122297
6/30/2015,2063.110107,112.370003,19.879999,15.03,827.8,1073.3,1.113499
07-01-2015,2077.419922,111.980003,19.1,14.9,827.6,1058.8,1.103363
07-02-2015,2076.780029,111.760002,18.93,14.95,813.2,1073.5,1.108697
07-06-2015,2068.76001,112.059998,17.73,14.99,818.5,1064.6,1.104899
07-07-2015,2081.340088,110.760002,17.76,14.43,826.9,1048.4,1.100994
07-08-2015,2046.680054,111.089996,17.379999,14.46,827.8,1048.9,1.107101
07-09-2015,2051.310059,111.360001,17.709999,14.76,827.4,1048,1.106305
7/13/2015,2099.600098,110.989998,17.51,14.81,825.3,1063.5,1.099046
7/14/2015,2108.949951,110.739998,17.719999,14.7,825.3,1069,1.1008
7/15/2015,2107.399902,110.160004,17.23,14.43,829.3,1064.8,1.094355
7/16/2015,2124.290039,109.760002,17.049999,14.35,824.5,1060.7,1.088601
7/20/2015,2128.280029,105.699997,16.690001,14.05,841.9,1071,1.083541
7/21/2015,2119.209961,105.370003,16.91,14.14,841.8,1060.8,1.093996
7/22/2015,2114.149902,104.800003,16.34,14.14,846.8,1077.6,1.092705
7/23/2015,2102.149902,104.330002,16.139999,14,845.2,1072.8,1.098901
7/27/2015,2067.639893,104.860001,15.65,13.92,835.1,1064.9,1.109004
7/28/2015,2093.25,105.019997,15.85,14.02,831.5,1062.5,1.106599
7/29/2015,2108.570068,105.169998,16.24,14.15,833.9,1072,1.098406
7/30/2015,2108.629883,104.269997,16.1,14.09,824,1108.5,1.093924
08-03-2015,2098.040039,104.099998,15.1,13.87,835.1,1126.1,1.095602
08-04-2015,2093.320068,104.309998,15.22,13.92,834.6,1111.5,1.088898
08-05-2015,2099.840088,103.93,15.03,13.95,829.6,1087.1,1.09031
08-06-2015,2083.560059,104.389999,14.87,13.99,836,1091.6,1.092705
08-10-2015,2104.179932,105.720001,14.89,14.54,836.6,1076.7,1.101698
08-11-2015,2084.070068,106.260002,14.48,14.64,838.4,1063.1,1.104204
08-12-2015,2086.050049,107.75,14.44,14.82,841.8,1066,1.116096
8/13/2015,2083.389893,106.860001,14.09,14.71,867.8,1080.1,1.116096
8/17/2015,2102.439941,107.129997,13.89,14.63,872.1,1102.7,1.1078
8/18/2015,2096.919922,107.110001,14.05,14.21,867.5,1119,1.103083
8/19/2015,2079.610107,108.550003,13.43,14.57,873.2,1101.2,1.111803
8/20/2015,2035.72998,110.440002,13.37,14.78,877,1118,1.123697
8/24/2015,1893.209961,110.529999,12.5,14.13,867.2,1110.7,1.158306
8/25/2015,1867.609985,109.160004,12.73,13.99,855.6,1099.5,1.155095
8/26/2015,1940.51001,107.669998,12.77,13.56,845,1083.9,1.134005
8/27/2015,1987.660034,107.730003,13.95,13.8,843.7,1096.7,1.124796
8/31/2015,1972.180054,108.82,15.89,13.99,838.3,1110.5,1.122586
09-01-2015,1913.849976,109.199997,14.81,13.94,844.3,1137.6,1.129344
09-02-2015,1948.859985,108.620003,15.09,14.02,848,1158.9,1.121604
09-03-2015,1951.130005,107.839996,15.34,14.02,855.7,1146.2,1.112595
09-08-2015,1969.410034,107.519997,15.02,14.12,844.3,1125,1.120737
09-09-2015,1942.040039,106.129997,14.52,13.93,849.1,1129.3,1.12207
09-10-2015,1952.290039,106.379997,14.93,13.99,843.1,1101.9,1.129089
9/14/2015,1953.030029,106.220001,14.39,13.79,846.5,1126,1.130761
9/15/2015,1978.089966,105.900002,14.57,13.77,836.5,1126.5,1.12718
9/16/2015,1995.310059,107.309998,15.36,14.22,827.8,1156.1,1.129203
9/17/2015,1990.199951,108.410004,15.23,14.42,822.2,1157.7,1.140095
9/22/2015,1942.73999,107.790001,14.92,14.14,801,1147.2,1.112075
9/23/2015,1938.76001,108.220001,14.44,14.12,808.5,1162.4,1.118994
9/24/2015,1932.23999,110.489998,14.59,14.44,804.55,1181,1.117893
9/28/2015,1881.77002,108.419998,14.38,13.94,789.8,1156.9,1.123103
9/29/2015,1884.089966,107.980003,14.61,13.97,794.3,1171.35,1.125594
9/30/2015,1920.030029,106.860001,14.68,13.87,783.75,1164.85,1.117206
10-01-2015,1923.819946,106.730003,14.58,13.9,787.35,1176,1.119344
10-05-2015,1987.050049,108.769997,15,14.89,804.65,1192.3,1.11952
10-06-2015,1979.920044,109.860001,15.74,15.07,796.8,1191.8,1.126799
10-07-2015,1995.829956,109.699997,15.57,15.29,787.35,1169.65,1.124
10-08-2015,2013.430054,109.139999,16.040001,14.99,793.1,1188,1.128694
10-12-2015,2017.459961,111.309998,15.31,15.13,792.9,1176,1.135551
10/13/2015,2003.689941,111.860001,15.06,15.16,787.7,1195,1.138498
10/14/2015,1994.23999,113.809998,15.05,15.42,796.4,1188.45,1.147552
10/15/2015,2023.859985,113.290001,15.13,15.39,789.05,1158.9,1.136816
10/19/2015,2033.660034,112.019997,14.83,15.11,788.4,1172.8,1.132901
10/20/2015,2030.77002,112.730003,14.73,15.19,799.25,1190.1,1.135396
10/21/2015,2018.939941,111.730003,14.43,14.99,795.5,1196,1.134803
10/22/2015,2052.51001,111.690002,14.51,15.11,790.25,1185.2,1.108095
10/26/2015,2071.179932,111.43,14.01,15.11,1451.4,1197.5,1.102038
10/27/2015,2065.889893,111.68,13.82,15.13,1420.3,614.7,1.106599
10/28/2015,2090.350098,110.75,14.69,15.26,1414.75,622.6,1.103704
10/29/2015,2089.409912,109.720001,14.63,14.88,1422.65,626,1.092896
10/30/2015,2079.360107,109.300003,14.81,14.8,1408.95,622.45,1.099384
11-02-2015,2104.050049,108.589996,14.75,14.72,1434.4,625.7,1.102597
11-03-2015,2109.790039,106.980003,15.28,14.58,1429,632,1.101601
11-04-2015,2102.310059,105.970001,14.85,14.38,1425.55,664.95,1.096395
11-05-2015,2099.929932,105.639999,14.48,14.3,1438.3,658.5,1.086803
11-06-2015,2099.199951,104.099998,14.23,14.08,1437.35,662.6,1.0884
11-09-2015,2078.580078,104.400002,14.08,13.89,1385.3,636.9,1.073341
11-10-2015,2081.719971,104.18,14.09,13.76,1379.95,631.7,1.075951
11-11-2015,2075,103.830002,13.76,13.64,1408.55,656.6,1.073756
11-12-2015,2045.969971,103.849998,13.35,13.64,1434.5,664.9,1.076299
11/13/2015,2023.040039,103.559998,13.06,13.59,1426.15,649.7,1.081502
11/16/2015,2053.189941,103.709999,13.39,13.6,1419.1,639.7,1.069999
11/17/2015,2050.439941,102.339996,13.01,13.55,1398.3,612.5,1.068799
11/18/2015,2083.580078,102.43,13.05,13.52,1426.2,619.5,1.064385
